freq_MHz,dBuV_z
530697031.25,18.63741
530709062.5,19.25677
530721093.75,19.64366
530733125.0,19.66595
530745156.25,19.33712
530757187.5,18.94055
530769218.75,19.19247
530781250.0,19.30303
530793281.25,19.24414
530805312.5,18.97687
530817343.75,19.22158
530829375.0,19.5593
530841406.25,19.58184
530853437.5,19.30427
530865468.75,19.08702
530877500.0,19.30296
530889531.25,19.24113
530901562.5,18.94498
530913593.75,18.52141
530925625.0,18.67018
530937656.25,19.30406
530949687.5,19.94207
530961718.75,20.50593
530973750.0,20.96663
530985781.25,21.2963
530997812.5,21.46986
531009843.75,21.46533
531021875.0,21.33319
531033906.25,20.94974
531045937.5,20.26609
531057968.75,19.34566
531070000.0,19.66023
531082031.25,20.20087
531094062.5,20.42373
531106093.75,20.34183
531118125.0,19.96922
531130156.25,19.69186
531142187.5,19.73588
531154218.75,19.60976
531166250.0,19.37175
531178281.25,19.06786
531190312.5,19.1776
531202343.75,19.38367
531214375.0,19.25236
531226406.25,19.36667
531238437.5,19.9034
531250468.75,20.11726
531262500.0,20.02791
531274531.25,19.65571
531286562.5,19.52137
531298593.75,19.15687
531310625.0,18.65484
531322656.25,18.22693
531334687.5,18.13785
531346718.75,18.65602
531358750.0,19.44105
531370781.25,20.07497
531382812.5,20.52565
531394843.75,20.766
531406875.0,20.77644
531418906.25,20.54617
531430937.5,20.07449
531442968.75,19.37315
531455000.0,19.29524
531467031.25,19.49564
531479062.5,19.556181
531491093.75,19.50261
531503125.0,19.43736
531515156.25,19.73195
531527187.5,19.70223
531539218.75,19.35925
531551250.0,18.710331
531563281.25,18.46323
531575312.5,18.38721
531587343.75,18.26578
531599375.0,18.70026
531611406.25,18.91862
531623437.5,18.91387
531635468.75,18.67448
531647500.0,19.16567
531659531.25,19.65091
531671562.5,19.96119
531683593.75,20.13425
531695625.0,20.19164
531707656.25,20.1346
531719687.5,19.94392
531731718.75,19.58338
531743750.0,19.38747
531755781.25,19.23456
531767812.5,18.58602
531779843.75,17.63632
531791875.0,17.5619
531803906.25,17.43478
531815937.5,18.24149
531827968.75,18.86578
531840000.0,19.36364
531852031.25,19.75957
531864062.5,20.04777
531876093.75,20.20096
531888125.0,20.18014
531900156.25,19.94109
531912187.5,19.43668
531924218.75,18.64384
531936250.0,18.83034
531948281.25,18.75966
531960312.5,18.39211
531972343.75,17.67609
531984375.0,17.494
531996406.25,18.00607
532008437.5,18.45258
532020468.75,18.73038
532032500.0,18.81792
532044531.25,18.70581
532056562.5,18.98495
532068593.75,19.48383
532080625.0,19.70663
532092656.25,19.63859
532104687.5,19.27
532116718.75,19.36602
532128750.0,19.58926
532140781.25,19.55686
532152812.5,19.61297
532164843.75,20.04459
532176875.0,20.26918
532188906.25,20.28913
532200937.5,20.10019
532212968.75,19.69263
532225000.0,19.07685
532237031.25,18.92499
532249062.5,19.23473
532261093.75,19.64761
532273125.0,19.87735
532285156.25,19.91483
532297187.5,19.75281
532309218.75,19.38916
532321250.0,18.82876
532333281.25,18.08531
532345312.5,17.81105
532357343.75,17.4602
532369375.0,16.95439
532381406.25,17.29595
532393437.5,17.72728
532405468.75,18.02791
532417500.0,18.18219
532429531.25,18.17903
532441562.5,18.01325
532453593.75,17.85009
532465625.0,17.98582
532477656.25,17.94721
532489687.5,17.76036
532501718.75,17.44476
532513750.0,17.1795
532525781.25,17.89241
532537812.5,18.27057
532549843.75,18.32048
532561875.0,18.03803
532573906.25,18.14235
532585937.5,18.55678
532597968.75,18.90465
532610000.0,19.11457
532622031.25,19.12798
532634062.5,18.90192
532646093.75,18.40486
532658125.0,18.28791
532670156.25,18.86219
532682187.5,18.974041
532694218.75,18.6057
532706250.0,18.29684
532718281.25,18.17267
532730312.5,17.90414
532742343.75,18.19037
532754375.0,18.55687
532766406.25,18.71242
532778437.5,19.20995
532790468.75,19.3886
532802500.0,19.29077
532814531.25,19.09172
532826562.5,19.30192
532838593.75,19.141861
532850625.0,19.45298
532862656.25,19.59235
532874687.5,19.46012
532886718.75,19.00209
532898750.0,18.55739
532910781.25,18.73417
532922812.5,18.6134
532934843.75,18.67907
532946875.0,18.78066
532958906.25,18.65399
532970937.5,19.25314
532982968.75,19.69381
532995000.0,19.93359
533007031.25,19.95591
533019062.5,19.75711
533031093.75,19.3362
533043125.0,19.23743
533055156.25,19.52795
533067187.5,19.49672
533079218.75,19.16
533091250.0,18.90806
533103281.25,19.27693
533115312.5,19.3372
533127343.75,19.12447
533139375.0,18.68604
533151406.25,18.62429
533163437.5,18.5387
533175468.75,18.95773
533187500.0,19.32052
533199531.25,19.69659
533211562.5,19.84669
533223593.75,19.7782
533235625.0,19.49413
533247656.25,18.99598
533259687.5,18.55397
533271718.75,18.81295
533283750.0,19.21386
533295781.25,19.33547
533307812.5,19.18747
533319843.75,19.19602
533331875.0,19.11859
533343906.25,18.73542
533355937.5,18.17657
533367968.75,18.3831
533380000.0,18.78665
533392031.25,19.06683
533404062.5,19.23571
533416093.75,19.51887
533428125.0,19.87358
533440156.25,20.84243
533452187.5,21.50132
533464218.75,21.85902
533476250.0,21.93502
533488281.25,21.76443
533500312.5,21.40488
533512343.75,20.9421
533524375.0,20.48501
533536406.25,20.13756
533548437.5,19.95201
533560468.75,19.93294
533572500.0,20.25848
533584531.25,20.36845
533596562.5,20.26612
533608593.75,19.95657
533620625.0,19.50639
533632656.25,19.39337
533644687.5,20.10313
533656718.75,20.35094
533668750.0,20.15492
533680781.25,19.51819
533692812.5,19.01156
533704843.75,19.11343
533716875.0,19.05805
533728906.25,18.8663
533740937.5,18.69315
533752968.75,18.70415
533765000.0,18.66003
533777031.25,18.3947
533789062.5,18.27924
533801093.75,18.92233
533813125.0,19.52674
533825156.25,20.05666
533837187.5,20.345
533849218.75,20.40775
533861250.0,20.24686
533873281.25,19.85426
533885312.5,19.21645
533897343.75,18.3204
533909375.0,17.63254
533921406.25,17.78334
533933437.5,18.95714
533945468.75,19.81991
533957500.0,20.25206
533969531.25,20.32346
533981562.5,20.08679
533993593.75,19.82607
534005625.0,19.64072
534017656.25,19.25487
534029687.5,18.69122
534041718.75,18.46097
534053750.0,17.88428
534065781.25,18.25301
534077812.5,19.05984
534089843.75,19.57005
534101875.0,20.00188
534113906.25,20.59004
534125937.5,20.90069
534137968.75,20.89707
534150000.0,20.54106
534162031.25,19.7897
534174062.5,18.94733
534186093.75,18.34446
534198125.0,18.4524
534210156.25,19.19922
534222187.5,20.16579
534234218.75,20.728611
534246250.0,20.97034
534258281.25,20.96144
534270312.5,20.76472
534282343.75,20.43269
534294375.0,19.99986
534306406.25,19.47485
534318437.5,19.08602
534330468.75,19.23074
534342500.0,19.14529
534354531.25,19.38224
534366562.5,19.45238
534378593.75,19.29105
534390625.0,19.00181
534402656.25,19.04172
534414687.5,18.86224
534426718.75,18.8993
534438750.0,19.11904
534450781.25,19.0443
534462812.5,18.70702
534474843.75,18.13197
534486875.0,18.40634
534498906.25,19.07284
534510937.5,19.50598
534522968.75,19.70885
534535000.0,19.68282
534547031.25,19.42406
534559062.5,19.10138
534571093.75,18.59535
534583125.0,18.62868
534595156.25,18.57801
534607187.5,18.45655
534619218.75,18.29384
534631250.0,18.12514
534643281.25,18.7897
534655312.5,19.21925
534667343.75,19.37759
534679375.0,19.26792
534691406.25,18.89958
534703437.5,18.89266
534715468.75,18.64857
534727500.0,18.83401
534739531.25,19.299881
534751562.5,19.48887
534763593.75,19.48074
534775625.0,19.723671
534787656.25,19.87955
534799687.5,19.91814
534811718.75,19.81567
534823750.0,19.5562
534835781.25,19.13264
534847812.5,19.07971
534859843.75,19.23625
534871875.0,19.22183
534883906.25,19.02405
534895937.5,19.215271
534907968.75,19.26585
534920000.0,18.96194
534932031.25,18.34354
534944062.5,18.74885
534956093.75,19.33505
534968125.0,19.65041
534980156.25,19.72953
534992187.5,20.42915
535004218.75,21.06572
535016250.0,21.44239
535028281.25,21.59561
535040312.5,21.55077
535052343.75,21.31931
535064375.0,20.89709
535076406.25,20.26635
535088437.5,20.24774
535100468.75,20.14691
535112500.0,19.823391
535124531.25,19.27904
535136562.5,19.03681
535148593.75,19.18774
535160625.0,19.39601
535172656.25,19.24601
535184687.5,19.18304
535196718.75,19.12167
535208750.0,18.89661
535220781.25,19.508091
535232812.5,19.76099
535244843.75,19.75502
535256875.0,20.08368
535268906.25,20.19302
535280937.5,20.11176
535292968.75,19.87965
535305000.0,19.54031
535317031.25,19.13286
535329062.5,19.125721
535341093.75,19.01004
535353125.0,18.95081
535365156.25,18.78804
535377187.5,18.60796
535389218.75,18.55167
535401250.0,17.99884
535413281.25,17.80868
535425312.5,18.01514
535437343.75,18.20094
535449375.0,18.30988
535461406.25,18.3012
535473437.5,18.15494
535485468.75,18.53896
535497500.0,18.86948
535509531.25,19.33567
535521562.5,19.55053
535533593.75,19.46249
535545625.0,19.20428
535557656.25,18.93579
535569687.5,18.41312
535581718.75,18.38226
535593750.0,18.43083
535605781.25,18.1002
535617812.5,17.64339
535629843.75,17.66762
535641875.0,17.72762
535653906.25,18.27747
535665937.5,18.55398
535677968.75,18.81816
535690000.0,18.9975
535702031.25,19.04781
535714062.5,19.02558
535726093.75,18.91722
535738125.0,19.58893
535750156.25,20.18384
535762187.5,20.55263
535774218.75,20.69525
535786250.0,20.62027
535798281.25,20.34135
535810312.5,19.8748
535822343.75,19.23837
535834375.0,19.40787
535846406.25,19.3867
535858437.5,19.21602
535870468.75,20.08491
535882500.0,20.60107
535894531.25,20.79737
535906562.5,20.7009
535918593.75,20.33302
535930625.0,19.7102
535942656.25,18.96991
535954687.5,19.04071
535966718.75,18.84267
535978750.0,18.39851
535990781.25,18.40891
536002812.5,18.38359
536014843.75,18.88529
536026875.0,19.17096
536038906.25,19.32608
536050937.5,19.41903
536062968.75,19.48374
536075000.0,19.51381
536087031.25,19.47343
536099062.5,19.47995
536111093.75,19.32938
536123125.0,19.27337
536135156.25,19.5886
536147187.5,19.73157
536159218.75,19.68188
536171250.0,19.80492
536183281.25,20.09794
536195312.5,20.23459
536207343.75,20.21642
536219375.0,20.04271
536231406.25,19.70763
536243437.5,19.19577
536255468.75,18.47685
536267500.0,17.62736
536279531.25,18.14498
536291562.5,18.50496
536303593.75,18.55782
536315625.0,18.30176
536327656.25,18.674181
536339687.5,18.83409
536351718.75,18.72517
536363750.0,18.36144
536375781.25,17.74799
536387812.5,16.88536
536399843.75,17.42339
536411875.0,18.02779
536423906.25,18.37561
536435937.5,18.40141
536447968.75,18.13861
536460000.0,18.38776
536472031.25,18.24916
536484062.5,17.72061
536496093.75,17.87405
536508125.0,18.02687
536520156.25,17.86712
536532187.5,17.6714
536544218.75,17.81491
536556250.0,17.87678
536568281.25,17.73097
536580312.5,17.40246
536592343.75,17.84919
536604375.0,18.0695
536616406.25,18.02081
536628437.5,17.67771
536640468.75,17.63028
536652500.0,17.74376
536664531.25,17.66834
536676562.5,17.51167
536688593.75,17.39199
536700625.0,16.96001
536712656.25,17.96761
536724687.5,18.72499
536736718.75,19.17985
536748750.0,19.36078
536760781.25,19.28213
536772812.5,18.94879
536784843.75,18.36047
536796875.0,18.00626
536808906.25,18.15682
536820937.5,17.95257
536832968.75,18.05171
536845000.0,18.63358
536857031.25,18.9696
536869062.5,19.06205
536881093.75,18.91009
536893125.0,18.73692
536905156.25,18.4211
536917187.5,18.2784
536929218.75,18.30889
536941250.0,18.74693
536953281.25,19.25597
536965312.5,19.50061
536977343.75,19.46141
536989375.0,19.12758
537001406.25,18.4941
537013437.5,17.55994
537025468.75,18.18463
537037500.0,18.81396
537049531.25,19.26875
537061562.5,19.45982
537073593.75,19.43162
537085625.0,19.54687
537097656.25,19.58428
537109687.5,19.40047
537121718.75,19.00694
537133750.0,18.45764
537145781.25,18.37315
537157812.5,18.55172
537169843.75,18.43753
537181875.0,18.22338
537193906.25,18.31033
537205937.5,18.4783
537217968.75,18.99544
537230000.0,19.4153
537242031.25,19.5817
537254062.5,19.50567
537266093.75,19.73243
537278125.0,19.806181
537290156.25,19.67304
537302187.5,19.290741
537314218.75,18.85856
537326250.0,18.52179
537338281.25,18.616
537350312.5,18.97362
537362343.75,19.15038
537374375.0,19.1507
537386406.25,18.97572
537398437.5,18.62531
537410468.75,18.1011
537422500.0,18.34113
537434531.25,18.49455
537446562.5,18.54057
537458593.75,18.45848
537470625.0,18.80596
537482656.25,19.03305
537494687.5,18.93773
537506718.75,19.08313
537518750.0,19.30782
537530781.25,19.33678
537542812.5,19.16936
537554843.75,18.81375
537566875.0,18.28342
537578906.25,18.73054
537590937.5,18.91668
537602968.75,18.79185
537615000.0,18.38947
537627031.25,18.24927
537639062.5,18.47992
537651093.75,18.42441
537663125.0,18.43713
537675156.25,18.71046
537687187.5,18.71114
537699218.75,18.42316
537711250.0,17.84099
537723281.25,17.04841
537735312.5,17.89445
537747343.75,18.58174
537759375.0,19.09106
537771406.25,19.40671
537783437.5,19.51437
537795468.75,19.39624
537807500.0,19.02544
537819531.25,18.57033
537831562.5,18.5131
537843593.75,18.20391
537855625.0,17.96574
537867656.25,17.81837
537879687.5,17.52323
537891718.75,17.8349
537903750.0,18.02927
537915781.25,18.11124
537927812.5,17.95242
537939843.75,17.51532
537951875.0,17.48538
537963906.25,18.01239
537975937.5,18.45847
537987968.75,18.8336
538000000.0,19.14182
538012031.25,19.37337
538024062.5,19.50096
538036093.75,19.48029
538048125.0,19.25301
538060156.25,19.49285
538072187.5,19.671011
538084218.75,19.59351
538096250.0,19.25429
538108281.25,19.09594
538120312.5,19.23923
538132343.75,19.1585
538144375.0,18.88053
538156406.25,18.44971
538168437.5,18.09354
538180468.75,18.0634
538192500.0,17.95596
538204531.25,17.79453
538216562.5,17.94942
538228593.75,18.01578
538240625.0,17.92041
538252656.25,17.67446
538264687.5,18.73693
538276718.75,19.43211
538288750.0,19.71902
538300781.25,19.60607
538312812.5,19.09244
538324843.75,19.07049
538336875.0,18.78851
538348906.25,19.51134
538360937.5,20.29594
538372968.75,20.89101
538385000.0,21.26143
538397031.25,21.37062
538409062.5,21.18034
538421093.75,20.64947
538433125.0,19.73161
538445156.25,18.37234
538457187.5,18.15031
538469218.75,18.37235
538481250.0,18.7261
538493281.25,18.89707
538505312.5,18.86214
538517343.75,18.58926
538529375.0,18.04127
538541406.25,17.85777
538553437.5,17.36197
538565468.75,17.17605
538577500.0,17.45758
538589531.25,17.61295
538601562.5,17.56079
538613593.75,17.94203
538625625.0,18.21154
538637656.25,18.161
538649687.5,17.85647
538661718.75,17.39795
538673750.0,16.92444
538685781.25,16.83177
538697812.5,16.90406
538709843.75,16.99931
538721875.0,17.28285
538733906.25,17.66
538745937.5,17.79521
538757968.75,17.70203
538770000.0,17.40162
538782031.25,17.01115
538794062.5,17.65168
538806093.75,17.9811
538818125.0,18.01314
538830156.25,17.79301
538842187.5,17.73161
538854218.75,18.45462
538866250.0,18.77133
538878281.25,18.71729
538890312.5,18.5077
538902343.75,19.09267
538914375.0,19.51912
538926406.25,19.77142
538938437.5,19.83243
538950468.75,19.68124
538962500.0,19.29189
538974531.25,18.6335
538986562.5,17.6729
538998593.75,16.88068
539010625.0,17.11729
539022656.25,17.34264
539034687.5,17.39822
539046718.75,17.368351
539058750.0,17.44861
539070781.25,17.72871
539082812.5,17.94124
539094843.75,18.09801
539106875.0,18.19759
539118906.25,18.22517
539130937.5,18.30569
539142968.75,18.48472
539155000.0,18.47223
539167031.25,18.34901
539179062.5,18.18697
539191093.75,18.03345
539203125.0,17.89765
539215156.25,18.14523
539227187.5,18.34248
539239218.75,18.37054
539251250.0,18.18911
539263281.25,17.74638
539275312.5,16.98455
539287343.75,16.44087
539299375.0,16.31898
539311406.25,16.73247
539323437.5,17.2501
539335468.75,17.60838
539347500.0,17.75269
539359531.25,17.64536
539371562.5,18.23579
539383593.75,18.64385
539395625.0,18.7953
539407656.25,18.67789
539419687.5,18.28019
539431718.75,17.58829
539443750.0,16.66183
539455781.25,16.83697
539467812.5,17.24583
539479843.75,17.41385
539491875.0,17.33091
539503906.25,17.21397
539515937.5,18.23669
539527968.75,18.92487
539540000.0,19.31517
539552031.25,19.44299
539564062.5,19.34557
539576093.75,19.063221
539588125.0,18.63827
539600156.25,18.11012
539612187.5,18.08375
539624218.75,18.20784
539636250.0,18.27946
539648281.25,18.29388
539660312.5,18.2433
539672343.75,18.43043
539684375.0,18.44764
539696406.25,18.33467
539708437.5,18.20324
539720468.75,18.14454
539732500.0,18.19257
539744531.25,18.31557
539756562.5,18.44539
539768593.75,18.51533
539780625.0,18.47932
539792656.25,18.3119
539804687.5,18.00049
539816718.75,17.53693
539828750.0,17.09826
539840781.25,17.05415
539852812.5,17.37183
539864843.75,17.87219
539876875.0,18.05524
539888906.25,17.90195
539900937.5,17.37681
539912968.75,16.91838
539925000.0,16.6914
539937031.25,16.93065
539949062.5,16.8826
539961093.75,17.41075
539973125.0,17.82605
539985156.25,18.11275
539997187.5,18.29948
540009218.75,18.44768
540021250.0,18.67498
540033281.25,18.61595
540045312.5,18.31725
540057343.75,18.76306
540069375.0,19.27252
540081406.25,19.53857
540093437.5,19.55748
540105468.75,19.32652
540117500.0,18.84463
540129531.25,18.11354
540141562.5,17.6721
540153593.75,18.40163
540165625.0,19.16199
540177656.25,19.61638
540189687.5,19.83627
540201718.75,19.87768
540213750.0,19.78571
540225781.25,19.60083
540237812.5,19.36456
540249843.75,19.118
540261875.0,18.8893
540273906.25,18.67641
540285937.5,18.44038
540297968.75,18.11626
540310000.0,17.63154
540322031.25,16.91849
540334062.5,16.82395
540346093.75,17.18124
540358125.0,17.54015
540370156.25,17.746151
540382187.5,17.82439
540394218.75,17.80347
540406250.0,17.7102
540418281.25,18.5193
540430312.5,19.22819
540442343.75,19.62218
540454375.0,19.72924
540466406.25,19.57724
540478437.5,19.190691
540490468.75,18.58633
540502500.0,17.84198
540514531.25,17.34429
540526562.5,17.1752
540538593.75,16.83066
540550625.0,16.35823
540562656.25,15.84438
540574687.5,16.2166
540586718.75,16.39058
540598750.0,16.88642
540610781.25,17.25549
540622812.5,17.49516
540634843.75,17.64375
540646875.0,17.74128
540658906.25,17.82326
540670937.5,17.91382
540682968.75,18.01944
540695000.0,18.12527
540707031.25,18.19567
540719062.5,18.17963
540731093.75,18.0181
540743125.0,17.64969
540755156.25,17.0118
540767187.5,17.14278
540779218.75,17.19016
540791250.0,17.4073
540803281.25,17.44253
540815312.5,17.2599
540827343.75,16.85321
540839375.0,16.86664
540851406.25,16.74857
540863437.5,16.57319
540875468.75,16.7734
540887500.0,16.96277
540899531.25,16.99258
540911562.5,16.96938
540923593.75,17.0426
540935625.0,16.91228
540947656.25,17.04636
540959687.5,17.17741
540971718.75,17.11494
540983750.0,16.87056
540995781.25,16.5106
541007812.5,16.27129
541019843.75,16.46867
541031875.0,16.27977
541043906.25,16.52164
541055937.5,16.83526
541067968.75,17.02939
541080000.0,17.06668
541092031.25,17.05327
541104062.5,17.53462
541116093.75,17.74756
541128125.0,17.62131
541140156.25,17.1745
541152187.5,16.99095
541164218.75,17.47357
541176250.0,17.73342
541188281.25,17.71715
541200312.5,17.38192
541212343.75,17.52988
541224375.0,17.86127
541236406.25,18.04782
541248437.5,18.12127
541260468.75,18.11213
541272500.0,18.03995
541284531.25,17.90755
541296562.5,17.70308
541308593.75,17.87294
541320625.0,18.86597
541332656.25,19.40305
541344687.5,19.51804
541356718.75,19.22195
541368750.0,18.507
541380781.25,17.34628
541392812.5,16.9302
541404843.75,17.4565
541416875.0,17.8673
541428906.25,18.08875
541440937.5,18.07899
541452968.75,17.8114
541465000.0,17.90286
541477031.25,18.38332
541489062.5,18.76997
541501093.75,18.88218
541513125.0,18.68087
541525156.25,18.11539
541537187.5,17.33331
541549218.75,17.47185
541561250.0,17.17917
541573281.25,16.95405
541585312.5,17.234211
541597343.75,17.25124
541609375.0,17.04114
541621406.25,17.37297
541633437.5,17.59544
541645468.75,17.56544
541657500.0,17.80376
541669531.25,18.00613
541681562.5,18.01955
541693593.75,17.87112
541705625.0,17.59521
541717656.25,17.23703
541729687.5,16.85393
541741718.75,16.50919
541753750.0,16.65652
541765781.25,16.9948
541777812.5,17.20632
541789843.75,17.29337
541801875.0,17.27548
541813906.25,17.22123
541825937.5,17.47257
541837968.75,17.47858
541850000.0,17.22631
541862031.25,17.76836
541874062.5,18.33388
541886093.75,18.64214
541898125.0,18.68493
541910156.25,18.47714
541922187.5,18.06442
541934218.75,17.53492
541946250.0,17.0221
541958281.25,17.39648
541970312.5,18.27963
541982343.75,18.9155
541994375.0,19.31754
542006406.25,19.49605
542018437.5,19.46617
542030468.75,19.25388
542042500.0,18.89924
542054531.25,18.45443
542066562.5,17.97407
542078593.75,17.49966
542090625.0,17.04803
542102656.25,16.61305
542114687.5,16.37983
542126718.75,16.237011
542138750.0,16.47196
542150781.25,16.86917
542162812.5,17.25513
542174843.75,17.56158
542186875.0,17.7475
542198906.25,17.79324
542210937.5,17.69019
542222968.75,18.18772
542235000.0,18.69212
542247031.25,18.8716
542259062.5,18.76004
542271093.75,18.37717
542283125.0,17.72764
542295156.25,17.22067
542307187.5,17.41911
542319218.75,17.55453
542331250.0,17.6285
542343281.25,18.21547
542355312.5,18.66869
542367343.75,18.7944
542379375.0,18.6076
542391406.25,18.78482
542403437.5,18.8212
542415468.75,18.60969
542427500.0,18.14217
542439531.25,18.03463
542451562.5,18.3367
542463593.75,18.72018
542475625.0,19.12057
542487656.25,19.45991
542499687.5,19.66226
542511718.75,19.66244
542523750.0,19.40912
542535781.25,18.86574
542547812.5,18.01236
542559843.75,16.8503
542571875.0,16.80377
542583906.25,16.66709
542595937.5,16.55508
542607968.75,16.30763
542620000.0,16.50944
542632031.25,16.63331
542644062.5,17.27807
542656093.75,17.70104
542668125.0,17.9162
542680156.25,17.93668
542692187.5,17.77141
542704218.75,17.42235
542716250.0,16.88178
542728281.25,16.29927
542740312.5,16.65035
542752343.75,16.97884
542764375.0,17.65219
542776406.25,18.1246
542788437.5,18.3816
542800468.75,18.40673
542812500.0,18.17933
542824531.25,17.67286
542836562.5,17.33058
542848593.75,17.07024
542860625.0,16.64072
542872656.25,16.41222
542884687.5,16.52319
542896718.75,16.34444
542908750.0,16.08214
542920781.25,16.47995
542932812.5,16.83285
542944843.75,17.10791
542956875.0,17.27129
542968906.25,17.29443
542980937.5,17.16998
542992968.75,16.85243
543005000.0,16.38667
543017031.25,15.78841
543029062.5,15.21632
543041093.75,15.07916
543053125.0,15.06123
543065156.25,15.32541
543077187.5,15.40587
543089218.75,15.83649
543101250.0,16.41788
543113281.25,16.66885
543125312.5,16.59975
543137343.75,16.21606
543149375.0,15.97157
543161406.25,15.92815
543173437.5,16.16396
543185468.75,16.74152
543197500.0,17.0404
543209531.25,17.78673
543221562.5,18.30534
543233593.75,18.59333
543245625.0,18.65134
543257656.25,18.47874
543269687.5,18.07026
543281718.75,17.41385
543293750.0,16.48972
543305781.25,15.8806305
543317812.5,16.35857
543329843.75,16.74236
543341875.0,16.87788
543353906.25,16.78837
543365937.5,16.49387
543377968.75,16.00714
543390000.0,15.38584
543402031.25,15.47954
543414062.5,16.00801
543426093.75,16.10108
543438125.0,15.76027
543450156.25,15.6432905
543462187.5,16.69327
543474218.75,17.32316
543486250.0,17.58391
543498281.25,17.51399
543510312.5,17.13619
543522343.75,16.75171
543534375.0,16.65684
543546406.25,16.70694
543558437.5,16.61054
543570468.75,16.35225
543582500.0,16.55772
543594531.25,16.74641
543606562.5,16.65248
543618593.75,16.67033
543630625.0,17.08468
543642656.25,17.14077
543654687.5,17.03837
543666718.75,17.50167
543678750.0,17.65134
543690781.25,17.48544
543702812.5,17.01481
543714843.75,16.26058
543726875.0,15.88424
543738906.25,15.84998
543750937.5,16.53516
543762968.75,17.21887
543775000.0,18.06526
543787031.25,18.662241
543799062.5,19.02715
543811093.75,19.18342
543823125.0,19.16038
543835156.25,18.99242
543847187.5,18.71566
543859218.75,18.36194
543871250.0,17.95281
543883281.25,17.49804
543895312.5,17.65324
543907343.75,18.10135
543919375.0,18.45653
543931406.25,18.71901
543943437.5,19.07232
543955468.75,19.22646
543967500.0,19.17918
543979531.25,18.9249
543991562.5,18.45745
544003593.75,17.77316
544015625.0,16.87444
544027656.25,15.7747
544039687.5,15.39289
544051718.75,15.8475
544063750.0,16.24377
544075781.25,16.52978
544087812.5,16.6693
544099843.75,17.19051
544111875.0,17.36166
544123906.25,17.1505
544135937.5,17.20773
544147968.75,17.31187
544160000.0,17.21629
544172031.25,16.90195
544184062.5,16.73348
544196093.75,16.39655
544208125.0,16.99891
544220156.25,17.29175
544232187.5,17.2395
544244218.75,16.8739
544256250.0,17.0126
544268281.25,17.1352
544280312.5,17.19374
544292343.75,17.16196
544304375.0,17.41151
544316406.25,18.01321
544328437.5,18.47105
544340468.75,18.73807
544352500.0,18.77451
544364531.25,18.54857
544376562.5,18.03775
544388593.75,17.23322
544400625.0,16.85442
544412656.25,17.28075
544424687.5,17.449091
544436718.75,17.36023
544448750.0,17.00877
544460781.25,16.37631
544472812.5,16.09521
544484843.75,16.52958
544496875.0,17.04336
544508906.25,17.26514
544520937.5,17.1856
544532968.75,16.79672
544545000.0,16.64777
544557031.25,16.51188
544569062.5,16.32734
544581093.75,15.86302
544593125.0,15.05235
544605156.25,14.9659
544617187.5,15.20361
544629218.75,15.6864
544641250.0,15.94022
544653281.25,15.98629
544665312.5,15.84387
544677343.75,16.159
544689375.0,16.48489
544701406.25,16.48003
544713437.5,16.16158
544725468.75,16.33691
544737500.0,16.64391
544749531.25,16.72317
544761562.5,16.54045
544773593.75,16.77602
544785625.0,16.8717
544797656.25,16.76304
544809687.5,16.42529
544821718.75,15.84694
544833750.0,15.66389
544845781.25,15.72917
544857812.5,16.00146
544869843.75,16.86517
544881875.0,17.46249
544893906.25,17.78513
544905937.5,17.8372
544917968.75,17.6344
544930000.0,17.20534
544942031.25,17.67885
544954062.5,18.04649
544966093.75,18.18509
544978125.0,18.06081
544990156.25,17.64288
545002187.5,16.90349
545014218.75,16.57874
545026250.0,16.31915
545038281.25,16.21931
545050312.5,15.78481
545062343.75,15.43418
545074375.0,15.31564
545086406.25,15.0856905
545098437.5,15.47471
545110468.75,15.88417
545122500.0,16.20486
545134531.25,16.46165
545146562.5,16.664341
545158593.75,16.80278
545170625.0,16.84636
545182656.25,16.74925
545194687.5,16.45825
545206718.75,15.91941
545218750.0,15.9426
545230781.25,16.10651
545242812.5,16.50741
545254843.75,16.66433
545266875.0,16.54338
545278906.25,16.20046
545290937.5,15.69182
545302968.75,15.53963
545315000.0,15.36937
545327031.25,15.82085
545339062.5,16.06549
545351093.75,16.12368
545363125.0,15.99705
545375156.25,16.36226
545387187.5,16.49528
545399218.75,16.20885
545411250.0,16.14215
545423281.25,16.30465
545435312.5,16.26059
545447343.75,15.94632
545459375.0,15.87817
545471406.25,16.17121
545483437.5,16.21333
545495468.75,16.03942
545507500.0,15.68516
545519531.25,15.66799
545531562.5,15.4013605
545543593.75,16.1965
545555625.0,16.82701
545567656.25,17.16582
545579687.5,17.27516
545591718.75,17.19917
545603750.0,16.964
545615781.25,16.93881
545627812.5,17.52467
545639843.75,17.78131
545651875.0,17.757
545663906.25,17.48908
545675937.5,17.00747
545687968.75,16.76561
545700000.0,16.62006
545712031.25,16.69961
545724062.5,16.92936
545736093.75,16.72827
545748125.0,16.6142
545760156.25,16.841671
545772187.5,16.93615
545784218.75,16.88812
545796250.0,16.70972
545808281.25,16.38544
545820312.5,16.53707
545832343.75,16.84722
545844375.0,17.08412
545856406.25,17.20293
545868437.5,17.18093
545880468.75,17.00827
545892500.0,16.70573
545904531.25,17.3891
545916562.5,17.83075
545928593.75,18.03706
545940625.0,18.00684
545952656.25,17.72989
545964687.5,17.18912
545976718.75,17.03155
545988750.0,17.4092
